0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1980,72281341,ACT,1600000,,2/14/2018,,,5,,67 Avon St,Somerville,MA,2143,,8,3,3789,118,4235,Branch Out Residential Team,Branch Out Realty,(617) 764-3523,Schedule with ShowingTime or call 888-627-2775,"This building has three spacious units, a large barn (ALMOST THE SIZE OF THE HOUSE) and 2 driveway parking spaces. The first floor is a 3 bedroom unit with 1 bathroom, gleaming hardwood floors and an eat-in-kitchen with a walk-in pantry. The second floor is also a 3 bedroom unit with a modern kitchen and walk-in pantry, large bedrooms and gleaming hardwoods. The third floor offers two large bedrooms, a modern eat-in-kitchen and a large living room. Driveway is rented for $150. Gas heat. Two new HVAC systems in 2015. Coin-op laundry in common area. With a 'walk score' of 83.  This building is located in the highly desirable Spring Hill neighborhood only .5 miles to Union Square and all it has to offer! Market basket and Whole Foods are .5 and 1 mile away respectively. There are many bus stops within .5 mile radius. The Porter Square station is ~1 mile away. Proposed Lowell St Green line stop is ~.5 miles away! Proposed Gilman Sq Green line stop is ~.6 miles away! A+ location",,,1,,,,,,,MF,Avon St,67,67,http://media.mlspin.com/photo.aspx?mls=72281341
1981,72281343,ACT,139000,,2/14/2018,,,5,,74 Abbott St,Gardner,MA,1440,,6,3,2492,118,4258,James D.  Linfield,Capital Market Team,(800) 998-6568,"Appointment Required, Other (See Special Showing Instructions)","Multi-Family with 1 one bedroom and 2 three bedrooms. Separate Utilities. Tenants responsible for own heat, hot water, lights and cooking.",,,0,,,,,,,MF,Abbott St,74,74,http://media.mlspin.com/photo.aspx?mls=72281343
1982,72281344,ACT,139000,,2/14/2018,,,5,,27-29 Allen St,Gardner,MA,1440,,5,3,1639,188,8470,James D.  Linfield,Capital Market Team,(800) 998-6568,"Appointment Required, Other (See Special Showing Instructions)","Multi-Family with 1 one bedroom, and 2 Two Bedroom One bathroom units. Tenants are responsible for own Heat, Hot Water, Lights, and Cooking.",,,1,,,,,,,MF,Allen St,2729,27-29,http://media.mlspin.com/photo.aspx?mls=72281344
1983,72281346,ACT,189000,,2/14/2018,,,144,,539 Child St,Warren,RI,2885,,6,3,2624,268,11960,Sandra Sullivan,Century 21 Topsail Realty,(401) 254-1900,"Call List Agent, Accompanied Showings, Appointment Required","Situated on a large lot, this 3 family home is fully rented..  Tenants pay all utilities.  Priced well below the assessed value.  In need of repairs and being sold as is.",,,0,,,,Kickimuit,Mt. Hope,,MF,Child St,539,539,http://media.mlspin.com/photo.aspx?mls=72281346
1984,72281354,ACT,108000,,2/14/2018,,,5,,75 Regan Street,Gardner,MA,1440,,4,3,1937,118,17253,Keith McGuirk,Millers River Real Estate,(978) 544-9000,Lock Box,"HUD Home. FHA Case #251-287723. Sold “AS IS” by electronic bid only. Property available 02-13-18. Bids due by 02-22-18 11:59 PM Central Time then daily until sold.  Insured with Escrow for Repair. Eligible for FHA 203K. Three-family suitable for investment or owner/occupant. Systems updated, condition generally good.  Large two-bay storage building, paved parking area.",,,0,,,,,,,MF,Regan Street,75,75,http://media.mlspin.com/photo.aspx?mls=72281354
1985,72281363,ACT,520000,,2/14/2018,,,5,,112 Walnut Street,Brockton,MA,2301,,9,3,2932,128,7187,Domingos Teixeira,Financial Group Realty,(508) 536-3228,Call List Agent,Rare 3 family with6 years old roof  with additional lot next door that is paved parking. This beautiful 3 family  home is in top notch condition. The basement is finished with a beautiful rooms.,,,0,,,,,BROCKTON HIGH,,MF,Walnut Street,112,112,http://media.mlspin.com/photo.aspx?mls=72281363
1986,72281381,ACT,678000,,2/14/2018,,,5,,5-7 Bennett St,Beverly,MA,1915,,8,3,2924,99,3944,Stephanie Moisakis,Medford Realty Group,(781) 874-2420,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises","Attention Investors! Have positive cash flow with this large duplex with 4 bedrooms in each unit with in-unit laundry and hardwood floors.   Completely renovated in 2012, this downtown duplex generates excellent rental income. Works for owner occupant as you can live free in one unit and have rent from other unit cover expenses. Letters of de-leaded compliance in hand.  New roof & heating systems. Hot water heaters replaced in 2017. Sub-meters installed at water meter so tenants can pay water individually, good condo conversion potential. Current rents are $4,710/month, so the numbers work on this one. Both units leased until May 31,2018. Sold as is.",,,0,,,,,,,MF,Bennett St,57,05-Jul,http://media.mlspin.com/photo.aspx?mls=72281381
1987,72281400,ACT,294900,,2/14/2018,,,5,,16 Woodland St,Worcester,MA,1610,,9,3,3258,128,4370,Otis Tat,LeHong Real Estate & Business Brokers,(508) 799-4529,"Call List Agent, Lock Box, Appointment Required","Best and final offers due Tuesday February 20, 2018 at 12:00pm: Great opportunity to pick up a property as an owner occupant or invest for cashflow. Rent is below market value... Cozy 3 bedroom units have been meticulously maintained by the current tenants & the landlord. Ample off street parking. Three-family home located near walk to Clark U, bus routes, major highways and various other amenities. Lead paint certified compliance in hand. Won't last long, priced to sell. Showings being on Open House Saturday February 17 from 1pm-3pm & Sunday February 18 12pm-1pm.",,,1,,,,,,,MF,Woodland St,16,16,http://media.mlspin.com/photo.aspx?mls=72281400
1988,72281408,ACT,339000,,2/14/2018,,,5,,16 Bates Street,Northampton,MA,1060,,3,2,2138,118,3180,Kimberly Goggins,"Goggins Real Estate, Inc.",(413) 586-7000,"Call List Agent, Accompanied Showings, Appointment Required","Great location for this well maintained two family home close to the bike path and a short walk to downtown Northampton. Large 1 bedroom apartment on the first floor, and 2 bedroom on the 2nd and 3rd floors. Wood and bamboo floors, good sized rooms, washer and dryer for each unit in the basement, separate heating systems and updated electrical systems. Showings start on February 17th.",,,0,,,Bridge St.,JFK,Northampton,,MF,Bates Street,16,16,http://media.mlspin.com/photo.aspx?mls=72281408
1989,72281417,ACT,419000,,2/14/2018,,,5,,99 Andrews St,Lowell,MA,1852,,8,3,3802,118,3750,Thomas King,"First Team Realty, LLC",(978) 250-1900,Call List Agent,"Income producing property with off Street parking.  Close to highways, public transportation and down town Lowell.",,,0,,,,,,,MF,Andrews St,99,99,http://media.mlspin.com/photo.aspx?mls=72281417
1990,72281429,ACT,999000,,2/14/2018,,,5,,59-61 Elgin St,Newton,MA,2459,Newton Center,6,2,3096,93,6390,Michael Brandon,William Raveis R.E. & Home Services,(617) 964-1850,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises","Location, Location, Location heart of Newton Centre- Just 2 Blocks to Newton Centre!! Spacious 2 Family - Each unit has 3 Bedrooms,Living room, Dining room, Sun room, Kitchen, Pantry, laundry in basement &  garage space. The units have older kitchens & baths. They both have hard wood flooring. The 2nd floor unit does need some work. The schools are in a buffer zone so the school dept will need to be contacted. Open Houses Saturday  & Sunday 2/17/18  & 2/18/18 from 12-2.   All Offers must be in by 5 PM  2/19/18.",,,2,,,,,,,MF,Elgin St,5961,59-61,http://media.mlspin.com/photo.aspx?mls=72281429
1991,72281436,ACT,90000,,2/14/2018,,,5,,19 Rochelle Street,Springfield,MA,1109,,8,2,3022,107,4452,Francis Beaulieu,Fiore Real Estate,(413) 262-3800,Other (See Special Showing Instructions),Investor special!  Will not pass FHA guidelines. Fixer Upper!,,,0,,,,,,,MF,Rochelle Street,19,19,http://media.mlspin.com/photo.aspx?mls=72281436
1992,72281479,ACT,229000,,2/14/2018,,,5,,45 Dupaul St,Southbridge,MA,1550,,9,3,4224,78,11305,Michelle Splaine,Aucoin Ryan Realty,(508) 765-9155,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required","FIREPLACES IN EACH UNIT! THREE BEDROOMS! Very spacious 3 family located near downtown. Perfect opportunity for owner occupied or investor. Fully rented,. Each unit has 3 good size bedrooms, large kitchens, washer/dryer hook ups and nice size living areas.  There are hardwood floors in all living rooms and bedrooms.  The kitchens and baths have vinyl flooring. Each unit pays their own electric and heat.  The roof , electrical panels, furnaces, water heaters, and front porches were all done approx 10 years ago.   There is an additional lot located to the left of the building that is approx. 0.17 acres available for purchase for an additional cost.",,,0,,,,,,,MF,Dupaul St,45,45,http://media.mlspin.com/photo.aspx?mls=72281479
1993,72281560,ACT,879900,,2/14/2018,,,5,,187 West Street,Reading,MA,1867,,6,3,2093,98,23585,Rick Nazzaro,Colonial Manor Realty,(781) 944-6300,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Not one, but TWO lovely homes on one smashing West Side Lot. The main house is beautifully updated, yet exudes a certain rustic charm. A flawless blend of time proven character with a newer designer kitchen...a combination that can't be beat. Add to that a sweet, stand alone ""honey moon cottage"" that offers a savvy buyer ENDLESS POSSIBILITIES. This two bedroom home provides a new exterior, updated windows, a newer granite & stainless kitchen, a nice bath, & newer heat & hot water. With its own deck & a/c, your parent(s), grown child starting out, or high rent paying tenant (legal) will enjoy the most delightful space. The owner of the ""estate"" will adore the finishes in the well thought out designer kitchen with sunny dining area, the mudroom, the huge deck, & all of the warm & inviting living space. 4 nice bedrooms are all upstairs! 2 updated baths, HW & pine floors, 2 gas fireplaces, many custom built-ins, wainscoting, plus all updated systems make this a MUST! How will YOU use it?",,,0,,,See Super,Parker MIddle,RMHS,,MF,West Street,187,187,http://media.mlspin.com/photo.aspx?mls=72281560
1994,72281563,ACT,559900,,2/14/2018,,,5,,16 Lexington St,Brockton,MA,2301,,11,3,3690,130,6969,Michael Veiga,Andrade Associates,(508) 427-0026,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","GREAT INVESTMENT OPPORTUNITY!!! This large 3 family home will comfortably meet your needs. Consists of 4 bedrooms, eat in kitchen, and living room in each unit. Includes plenty off-street parking, vinyl siding, hardwood floors and separate utilities for all units. Washer and dryer hookup in basement. All units have certificates of lead compliance. This property would be great both for owner occupied buyers or investors. Conveniently located close to all major shopping plazas, bus stops and train station. FIRST SHOWING starts at GROUP SHOWING on SATURDAY FEBRUARY THE 24 th from 2pm to 3:30pm. Bring all your buyers",,,0,,,,,,,MF,Lexington St,16,16,http://media.mlspin.com/photo.aspx?mls=72281563
1995,72281575,ACT,359900,,2/14/2018,,,94,,6 Spencer St,Lynn,MA,1905,,6,2,2679,134,2075,James Toomey,Century 21 Hughes,(781) 599-1776,"Call List Agent, Accompanied Showings, Appointment Required","De-leaded three story 2 family home featuring 11 rms, 6 bdrs, 2 baths, 2 oak kitchens, wood flrs except 3rd flr, insulated windows, 2 fha/gas heating systems, 2/100 amp cb electric service with a third common meter and 2 gas h/w. Apartment 1 has 4 rms, 2 bdrs and 1 bath. The 2nd/3rd flr unit has 7 rooms, 4 bdrs and 1 bath and 2 deleaded certificates. Ext. needs scraping/painting, repair ext broken shingles and some interior scraping, painting plus touch up. All buyers are to qualify under medium income in Lynn, Ma (see uploaded information under attached documents with income based on number of family members). Qualifying income with added 70% of rental yearly total income of 1st flr. unit. Any Buyer(s) total yearly gross income with 70% of 1st flr unit yearly rental income can not exceed this criteria. Buyer(s) have to be owner occupied. Needs work!!  First showings March 3rd and 4th",,,0,,,,,,,MF,Spencer St,6,6,http://media.mlspin.com/photo.aspx?mls=72281575
1996,72281618,ACT,739000,,2/14/2018,,,5,,6 Nahant Ave,Revere,MA,2151,,9,3,3285,118,1538,Adam Kotkin,Red Tree Real Estate,(617) 487-8015,Call List Agent,"Amazing 3 family home. Foreclosure property- CASH ONLY- Must close in 30 days or at banks request. This is not a normal sale. Call to discuss details.   Fully leased. Looks like basement is finished but have not seen it yet. (so could be an extra 500-800 sq ft). Buyer to buy for anything due on property ie water, tax etc..(I called and its less than 5k- Buyer should do their own due diligence) Hardwood floors throughout, modern eat in kitchens, modern bathrooms, bay windows, walk in closets. Siding is in good shape. No landscaping needed here.. House needs cosmetic work! 2 and 1/2 blocks to beach & ocean. 2 blocks to the Revere Beach T station (blue line ~ 12 minutes to downtown Boston), 3 blocks from Wonderland Market Place, a strip Mall with grocery store, Marshalls, Blockbuster Videos, etc. Revere beach is ~ 5 miles and 12 min. (by T) from Gov. Center.  Don't miss this!! Casino is coming and values will rise!",,,0,,,,,,,MF,Nahant Ave,6,6,http://media.mlspin.com/photo.aspx?mls=72281618
1997,72281619,ACT,459000,,2/14/2018,,,5,,181-183 Willow Street,Lawrence,MA,1841,North Lawrence,8,5,3840,0,"7,405.20",Mary Koontz-Daher,Weichert REALTORS &reg;' Daher Companies,(978) 688-7251,"Lock Box, Sign, Schedule with ShowingTime or call 888-627-2775","New Construction!  2 Family duplex style with each unit offering 1 car garage under, mud room and laundry area on 1st floor. Granite kitchen with all stainless steel appliances  to include gas range with self cleaning oven, overhead micro range and dishwasher, combined eating and living area contrubutes to this open concept  living conducive to entertaining!   Half bath included.    2 bedrooms on 3rd floor with full bath and top floor offering 2 more bedrooms with 3/4 shower. New is nice! All separate   utilites.",,,2,,,,,,,MF,Willow Street,181183,181-183,http://media.mlspin.com/photo.aspx?mls=72281619
1998,72281638,ACT,429900,,2/14/2018,,,5,,21 Willis St,Framingham,MA,1702,,4,2,2300,123,6874,Silvana Perrina,"Premiere Realty & Associates, Inc.",(617) 908-5992,"Call List Office, Lock Box, Appointment Required","Location! Very well maintained 2 family on a quiet dead end street. Perfect opportunity for owner occupant to move right in and have rental income. Or investor looking for a solid rental property. 1st floor unit features modern updated kitchen, granite countertops, newer appliances, floating wood floor,  enclosed tile porch and pantry.  2nd floor features upgraded kitchen, granite countertops, enclosed heated porch, new appliances,  with 2 finished rooms on 3rd floor.    All offers due by Monday Feb 19th by 5 pm.",,,0,,,,,,,MF,Willis St,21,21,http://media.mlspin.com/photo.aspx?mls=72281638
