0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1354,72276785,CTG,999900,,02/01/2018,,,18,8,207 Pratts Mill Road,Sudbury,MA,1776,,5,3.5,3474,0,19166,Lesley Harries,N. B. Taylor & Co. Inc.,(978) 443-8300,"Call List Agent, Sign","Stunning Thoughtfully Designed 5 bedroom 3.5 Bath Colonial with Farmhouse Charm. Grand Front Entry with Custom Built-Ins. Sun filled Family Room features Gas Fireplace, Dramatic 15ft Coffered Ceiling & Oversized Windows offering  Views of Level Back Yard. Magnificent Kitchen with 10ft Island, Custom Cabinets, Granite Counters, Farmhouse Sink, Stainless Appliances and Walk Thru Pantry. Open Plan Dining Room has French Doors to Covered Landing and Large Patio, perfect for Entertaining. Spacious First Floor Suite with Bathrm and Walk-In Closet, could be Bedroom or Office. Hardwood Floors, 9ft Ceilings and Rich Architectural Detailing complete First Level. Second Floor boasts 13ft Cathedral Ceiling Master Bedroom with Luxurious Bathroom featuring Soaking Tub, Double Vanity, and Oversized Tile Shower plus His & Her Walk-In Closets. Other 3 Bedrooms are Generously sized with good Closet Space. Large Laundry Rm with Sink, Cabinets and Tile Floor. 24 x 14 Unfinished Bonus Room may be customize",Colonial,,2,"Forced Air, Gas",,Noyes,Curtis,Lincoln/Sudbury,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Professional Landscaping, Decorative Lighting, Screens;Insulation:Full, Fiberglass, Blown In, Spray Foam;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;",SF,Pratts Mill Road,207,207,http://media.mlspin.com/photo.aspx?mls=72276785
1355,72276846,CTG,389900,,02/01/2018,,,18,5,75 Van Cliff Ave,Brockton,MA,2301,,4,2,2144,35,15202,Charles Lima,Keller Williams Realty,(508) 238-5000,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Anything but ORDINARY!!! This immaculate 4 bedroom, 2 bath home was renovated in 2014. This homes with a bright, clean contemporary decor with newer Kitchen cabinetry, granite counters and stainless steel appliances, soaring cathedral ceilings in the Living and Dining rooms, updated Modern Baths and bamboo flooring. The lower level comes with Family room and full bath. Set in a great location, near the Easton line. This is a great value.",Raised Ranch,1,0,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Bamboo, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Fenced Yard;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tankless;",SF,Van Cliff Ave,75,75,http://media.mlspin.com/photo.aspx?mls=72276846
1356,72276852,CTG,339900,,02/01/2018,,,18,5,32 Union St,Peabody,MA,1960,,3,1,1356,118,6639,Joan Regan,Century 21 Hughes,(781) 599-1776,Call List Agent,"Desirable Residential area off Tremont, this well maintained Colonial has oversized  living room, formal dining and bi china, eat-in kitchen with updated cabinets, 2nd level has three bedrooms and full bath.  Updated heating system and hot water tank. Large yard with wrought iron fence, plenty of parking, beautifully landscaped with flowering trees and shrubs, shed.  Showings will begin Monday 2/5  afternoon, call agent for appointment.",Colonial,1,0,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Aluminum;Exterior Features:Storage Shed;Insulation:Unknown;Electric:100 Amps;Interior Features:--;Hot Water:--;",SF,Union St,32,32,http://media.mlspin.com/photo.aspx?mls=72276852
1357,72276869,CTG,359900,,02/01/2018,,,18,10,4 Koyview Place,Medway,MA,2053,,4,2,1464,62,10890,Team Rice,RE/MAX Executive Realty,(508) 429-6767,Schedule with ShowingTime or call 888-627-2775,"From the moment you enter through the front door, you'll realize this home is something special. From the beautiful wood plank tile flooring throughout to the sky-lit kitchen, this home offers something for everyone. Large master bedroom with private bath and three additional bedrooms with a second full bath. Bright living room with bay window. Front to back family room with pellet stove for those cool winter nights. The four season room off of the kitchen adds to the versatility of this home. Vacation right at home in the beautifully landscaped fenced yard that surrounds the always popular inground swimming pool.  All this set on a quiet dead end street yet close to schools and shops.",Ranch,1,0,"Forced Air, Gas",,Burke/Memorial,Medway Middle,Medway High,Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile;Appliances:Range;Foundation:Slab;Construction:--;Exterior:--;Exterior Features:Pool - Inground;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;,SF,Koyview Place,4,4,http://media.mlspin.com/photo.aspx?mls=72276869
1358,72276873,CTG,329900,,02/01/2018,,,18,12,8 Charlotte Road,Ipswich,MA,1938,,3,1,1554,65,10000,Jack Mahoney,"Stone Ridge Properties, Inc.",(978) 463-4322,"Lock Box, Appointment Required, Other (See Special Showing Instructions)","Situated in a desirable location, this three bedroom ranch awaits your touches. Set on a level yard this house had been updated roughly ten years ago. Mechanically updated: the furnace, hot water heater and electric service, among other items. Structurally the property appears to be sound but needs heavy cosmetic updates including the kitchen and bath. The three bedrooms have hardwood flooring and the forward facing living room has a fireplace and bay window. Off the rear from the eat in kitchen is a three season porch which overlooks the private backyard.  Surrounding homes are much higher priced and turn over in this desirable area is low. Tucked away, there is no through traffic to speak of and the road remains very quiet. The property is very conveniently located between Rt 1 and I-95, easy for commuting north or south with all of the amenities that Ipswich is known for within minutes. Opportunity to bring your ideas; envision this home sparkling again with a little sweat equity.",Ranch,1,0,"Forced Air, Oil",,Doyon,Ipswich Middle,Ipswich High,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Laminate, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck - Wood, Gutters;Insulation:Unknown;Electric:110 Volts, 220 Volts, Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil, Tank;",SF,Charlotte Road,8,8,http://media.mlspin.com/photo.aspx?mls=72276873
1359,72276880,CTG,379900,,02/01/2018,,,18,14,357 Pleasant Street,Stoughton,MA,2072,,4,1.5,2014,53,14322,David Slayter,"Prime Time Realty Group, Inc.",(508) 587-0017,"Call List Agent, Lock Box, Appointment Required","WOW, take a look at this beautifully renovated home!  Great location located just minutes from rt 24!  Heated by gas in the winter and cooled down in the summer with central a/c!  New renovations include, brand new kitchen cabinets w/granite countertops, stainless gas range, dishwasher and microwave. Gleaming hardwood floors throughout the first floor and stairs.  Basement is partially finished with a large family room (or master bedroom) with half bath.  Additional room could be home office or another bedroom.  Both rooms include new wall to wall carpeting.  Professionally painted interior and exterior. Great back deck w/roof to enjoy your morning coffee or grilling.  Parking for up to six cars and a large back yard with storage shed.  Only thing left to do here is put your personal touches on it......welcome home!",Raised Ranch,1,0,"Central Heat, Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck - Roof, Gutters, Storage Shed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;",SF,Pleasant Street,357,357,http://media.mlspin.com/photo.aspx?mls=72276880
1360,72276889,CTG,449900,,02/01/2018,,,18,7,185 Springvale Ave,Everett,MA,2149,,4,2,1872,53,3933,Lisa Dooley,Dooley and Mason Realty Group,(978) 664-1300,"Call List Agent, Lock Box, Appointment Required","Diamond in the rough. Great location in Woodlawn area of Everett.  Home has plenty of space for the whole family including extended family. Huge custom kitchen with cherry cabinets, built in desk, built in dining room hutch and double tier peninsula. With a few updates, this house will be brought  back  to its original splendor. Hardwood under  carpets, second kitchen, basement that could be made into additional living space as well.  Don't pass this one up, one of the only houses on the street with a 1 car garage and off street parking. Home is being sold ""as is"" broker and sellers make no representations. Property is a SINGLE FAMILY Buyers and buyers agents to do due diligence.","Cape, Split Entry, Gambrel /Dutch",1,1,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Porch, Deck, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:--;",SF,Springvale Ave,185,185,http://media.mlspin.com/photo.aspx?mls=72276889
1361,72276898,CTG,359900,,02/01/2018,,,18,4,11 Jay St,Tewksbury,MA,1876,North Tewksbury ,4,1,1450,63,13940,Sarah McCoy,LAER Realty Partners,(978) 957-1700,Schedule with ShowingTime or call 888-627-2775,"Located on a dead end street with plenty of curb appeal, this well maintained home boasts 4 bedrooms and 1 full bath. Feel right at home as you enter in to the fabulous breezeway which flows nicely into the kitchen. The kitchen has been tastefully updated and has plenty of space to entertain. The bathroom has also been updated with new tile floors, and has plenty of storage space. The living room has a cozy wood burning fire place and hardwood floors. The 3 bedrooms on the first level all have hardwood floors and are good sized with ample closet space. The finished walk out basement consists of a family room, 4th bedroom and workshop. The backyard is an oasis with an in ground pool, pool shed, patio and grassy area. In addition to all of this amazingness, there is a tankless water heater, low maintenance vinyl siding, and it is located in a fantastic commuter location- minutes to 93 and 495. **Update** Highest and best to be received no later than Tuesday at 2:00 PM. ***",Ranch,1,0,"Hot Water Baseboard, Oil",,Dewing,North,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Compactor;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Deck, Pool - Inground, Storage Shed;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:--;",SF,Jay St,11,11,http://media.mlspin.com/photo.aspx?mls=72276898
1362,72276899,CTG,279900,,02/01/2018,,,18,6,71 Baldwin Ave,Framingham,MA,1701,,3,1,864,63,12149,Brian O'Neill,Brian C. O'Neill,(508) 446-1932,Schedule with ShowingTime or call 888-627-2775,"Rare opportunity to purchase in north Framingham/Sudbury line area. Great commuter location and proximity to metro Boston. Showings were being called in from the time the sign was put in until the listing had the enter key hit - so it likely won't last long. Parking for 6 or more, two sheds stay with the house, great backyard. The house has a nicely renovated kitchen with upgraded cabinets and butcher block counters. Decent size living room with 5-6 year old Jotul woodstove that accomodates the 18"" cut cord wood. Three bedrooms and full bathroom that are dated but easily made to shine again. Custom fire pit along with storage and wood sheds round out the backyard. Rear of the lot is a small incline making for added privacy. Don't miss this chance to own in the location that you've been looking at and not seeing something so affordable.",Ranch,1,0,"Forced Air, Oil, Wood",,,,,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl / VTC;Appliances:Range, Refrigerator;Foundation:Slab;Construction:--;Exterior:Vinyl;Exterior Features:Storage Shed, Screens;Insulation:--;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Electric;",SF,Baldwin Ave,71,71,http://media.mlspin.com/photo.aspx?mls=72276899
1363,72276921,CTG,289900,,02/01/2018,,,18,6,6 Evergreen Dr,Westfield,MA,1085,,3,2,2124,46,20530,Jason Donaldson,Mulberry Real Estate Group,(413) 686-9301,"Lock Box, Go Direct, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Completely remodeled this eye-catching Ranch is second to none! Full of sophisticated updates and classic charm, this incredible home showcases a fantastic wide open floor plan, gleaming hardwoods, huge 25X25 drop living room, sunroom with vaulted ceilings overlooking the yard, dining room with cozy fireplace and french doors, all new eat in kitchen with center island, wide rail shaker cabinets, Santa Cecilia granite, tile backsplash & SS appliances, all new bathrooms, master with spa inspired custom tiled shower, fully finished basement adds an additional 1300 sq ft, including a family room, game room, possible additional bedrooms and laundry area. Enjoy years of maintenance free living with the newer roof, newer vinyl replacement windows and siding, updated electrical and plumbing. Exterior features a gorgeous paver patio with built in fire pit and storage shed.  Nothing left to do but move in! Incredible location just feet away from Stanley Park.You simply MUST see it!",Ranch,1,0,"Hot Water Baseboard, Electric Baseboard, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Gutters, Storage Shed;Insulation:Full, Fiberglass - Batts;Electric:Circuit Breakers, 200 Amps;Interior Features:Finish - Sheetrock, French Doors;Hot Water:Natural Gas;",SF,Evergreen Dr,6,6,http://media.mlspin.com/photo.aspx?mls=72276921
1364,72276930,CTG,747500,,02/01/2018,,,250,5,26 Pitman Dr.,Reading,MA,1867,,5,2,3360,47,24522,Angela Hirtle,RE/MAX TRIFECTA,(978) 744-4500,"Call List Agent, Accompanied Showings, Schedule with ShowingTime or call 888-627-2775","MASSIVE HOME WITH IN-LAW POTENTIAL! Located on a CulDeSac, this 5 bedroom home comes with an inground heated pool and lots of attractive features. First, enter your own private retreat: a 23x16 Master Bedroom boasting vaulted ceilings, oversized windows, recessed lighting, and double closets! The main level also has 3 additional bedrooms, all of which are freshly painted with gleaming hardwood floors and BRAND NEW raised panel doors. Need extra room for extended family members? The lower level has a few different options! Make it an adult/kid hangout OR utilize the kitchen/dining combo, open living room, bedroom and full bathroom as a highly desirable accessory apartment. The lower level also has cathedral ceilings and a slider, leading you to an oasis that you get to call home-complete with a Koi fish pond, fountains, gazebo and of course the inground heated, gunite pool! Your new home will be the place everyone wants to be.","Contemporary, Split Entry",2,2,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Porch, Patio, Pool - Inground Heated, Cabana, Storage Shed, Professional Landscaping, Fenced Yard, Gazebo;Insulation:Full;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,Pitman Dr.,26,26,http://media.mlspin.com/photo.aspx?mls=72276930
