,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1081,72288103,CTG,290000,,3/1/2018,,,15,2,10 Nipmuc Road,Paxton,MA,01612,,3,2,1640,41,23584,John Miller Real Estate Experts,Century 21 MetroWest,(508) 365-4056,Schedule with ShowingTime or call 888-627-2775,"Totally amazing 3 bedroom, 2 full bath contemporary style home can be found in Paxton's highly sought after Indian Hill neighborhood consisting of three cul-de-sacs. The kitchen has been totally remodeled and there are new hardwood floors throughout the living and dining room. As you might expect with a smart contemporary home there are many sliding glass doors overlooking the wooded backyard and vaulted ceilings flooding the space with loads of sunlight. On the first floor are the master bedroom, full bath, ample closet space and an easy access laundry room. The second floor includes two generous bedrooms and a very classy, renovated full bath. The lower level has a fireplace making it a fantastic family room. The expansive back deck overlooks a huge yard with a scenic tree-scape, perfect for family gatherings or simply relax and enjoy some time in the year-round hot tub. Call or email us today before this one is sold!",Contemporary,1,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:--;Exterior:Wood;Exterior Features:Deck, Hot Tub/Spa, Storage Shed;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Oil, Tank;",SF,Nipmuc Road,10,10,http://media.mlspin.com/photo.aspx?mls=72288103
1082,72288106,CTG,239900,,2/28/2018,,,16,8,63 Clark Rd,Sturbridge,MA,01518,,3,1.5,1555,24,50965,Block Capital Realty Team,Block Capital Realty LLC,(781) 320-8102,Schedule with ShowingTime or call 888-627-2775,"Enjoy quiet country living in this charming Cape while still having the convenience of shopping, restaurants and highway access at your finger tips.  Home features 3 second floor bedroom, front to back living room and much more. Bring your visions and make this house your home.",Cape,,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Storage Shed;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Clark Rd,63,63,http://media.mlspin.com/photo.aspx?mls=72288106
1083,72288113,CTG,199900,,3/1/2018,,,15,13,27 Deborah Cir,Seekonk,MA,02771,,2,1,1208,68,57935,Ted M. Friedman,Residential Properties Ltd,(401) 333-9333,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Great location at the end of a cul de sac, this 2-3 bedroom Ranch needs work, but has tons of potential. The furnace, windows and roof have all been replaced approximately 8 years ago.  Save on electric with solar panels that are just one year old. Very private 1+ acre lot.  Walk to Four Town Farm and close to Route 6 shopping!  Title 5 is buyers responsibility. Subject to seller finding suitable housing.",Ranch,1,0,"Forced Air, Oil",,Martin,,,"Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Washer, Dryer;Foundation:Slab;Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Electric, Tank;",SF,Deborah Cir,27,27,http://media.mlspin.com/photo.aspx?mls=72288113
1084,72288114,CTG,699000,,3/1/2018,,,15,4,21 Shady Hill Dr,North Reading,MA,01864,,3,2,2574,53,40511,Adam Shore,"Charlesgate Realty Group, llc",(617) 587-0100,"Call List Agent, Accompanied Showings, Appointment Required","If you love to entertain, this home is for you.  Great flowing upstairs with large eat in kitchen with double ovens, lots of cabinet space and a wall of windows overlooking your beautifully landscaped backyard with in-ground heated pool.  The downstairs level has direct garage access, living room, full bathroom with laundry and a ""cabana room"" with wet bar and sliding glass doors leading out to your backyard oasis. The large private backyard is fenced in with a separate garden area, large brand new shed, and additional pool shed in the separately fenced pool area with wired outdoor speakers. Private well for irrigation. This home is perfect for entertaining guests or just staying in, relaxing and enjoying all the great amenities this house has to offer",Split Entry,,2,"Hot Water Baseboard, Gas",,JT Hood,,,"Basement:Yes;Fireplaces:1;Roof:--;Floor:Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete, Concrete Block;Construction:--;Exterior:--;Exterior Features:Deck, Pool - Inground, Cabana, Storage Shed, Sprinkler System, Decorative Lighting;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Shady Hill Dr,21,21,http://media.mlspin.com/photo.aspx?mls=72288114
1085,72288116,CTG,659000,,3/1/2018,,,15,5,275 North Main,Andover,MA,01810,Shawsheen,4,2.5,2439,108,28200,Madelyn Mitton,Coldwell Banker Residential Brokerage - Andover,(978) 475-2201,"Call List Office, Other (See Special Showing Instructions)","As you enter this home you’ll see it is something special! Every room is spacious with detailed woodwork. A grand staircase and curved wall lead you into a large open and updated kitchen, dining, family room area w/fireplace. 2 more spacious rooms to round out first floor - one of which could be 4th bedroom. Upstairs 3 generous sized bedrooms and sitting area. The master has a fireplace and walk in closet. Spacious baths - new full bath added. Lower level mudroom off garage w/lots of built-ins for storage. This well cared for home is set up for entertaining. Exit the family room to a raised deck that leads down to a gunite pool. The sprawling backyard is private with access to the river. Lots of Andersen windows most with wood blinds. Newly paved driveway. Updated electric service and newer hot water heater. Convenient location with easy access to Rte 495 & Rte 93 along with everything Andover has to offer. Walk to commuter rail and MBTA. A must see and move in ready!",Cape,1,2,"Forced Air, Gas",,,,Andover,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Wood, Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Deck - Wood, Patio, Pool - Inground;Insulation:--;Electric:220 Volts;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;",SF,North Main,275,275,http://media.mlspin.com/photo.aspx?mls=72288116
1086,72288118,CTG,175000,,3/1/2018,,,15,6,98 Bayview Ave,Quincy,MA,02169,Houghs Neck,2,1,785,118,2937,Erin ONeill,Century 21 Abigail Adams,(617) 471-7575,"Call List Agent, Lock Box",Attention cash/rehab loan buyers: Great investment opportunity at an unbeatable price. Come take a look at this adorable cottage located steps from Quincy Bay and the Quincy Yacht Club. Right on the bus line to Quincy Center.   *NOT IN A FLOOD ZONE*,Cottage,1,0,"Forced Air, Gas",,Atherton Hough,Broad Meadows,Quincy High,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dryer;Foundation:Granite;Construction:Frame;Exterior:Clapboard, Shingles;Exterior Features:Porch - Enclosed;Insulation:--;Electric:--;Interior Features:--;Hot Water:Tank;",SF,Bayview Ave,98,98,http://media.mlspin.com/photo.aspx?mls=72288118
1087,72288130,CTG,489900,,3/1/2018,,,15,9,20 Humboldt Ave,Burlington,MA,01803,,3,1.5,1688,33,10000,Michael Austin,Austin Realty Group,(781) 272-5001,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Welcome home to this meticulously maintained 8 Room, 3 Bedroom, 1.5 Bath, 1 Car Garage Split- Entry sited on completely fenced 10,000 Sq. Ft. Lot. The many updates include Newer Vinyl tilt-in Windows, 100 Amp C.B., Gleaming Hardwood Floors throughout the first floor, Updated Main Bath, Central Air & Central Vac, Recently Painted throughout, New Berber Carpet in the front to back 24' X 14' Family Room, All this and so much more within a short walk to the Francis Wyman Elementary School & Playground, Town Common as well as all the amazing Restaurants & Shops at the New District, Third Ave and the Burlington Mall. An Amazing Opportunity!!",Split Entry,1,1,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Gutters, Professional Landscaping, Screens, Fenced Yard;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:Central Vacuum, French Doors;Hot Water:Electric, Tank;",SF,Humboldt Ave,20,20,http://media.mlspin.com/photo.aspx?mls=72288130
1088,72288134,CTG,385000,,3/1/2018,,,15,11,7 Muttock Ln,Middleboro,MA,02346,,3,2.5,1872,18,31702,John Quackenbush,Keller Williams Realty,(508) 528-1000,Schedule with ShowingTime or call 888-627-2775,"Imagine….your home on almost an acre with a view of the herring run at Oliver Mill park from the 3 season sun room, during the summer enjoying a breeze through the woods from the river’s edge, or maybe sliding your Kayak into the Nemasket for a leisurely paddling excursion.     How about having the Family & Friends over to enjoy a bon fire Pit on the nicely appointed expansive patio. These are some of the extras you’ll enjoy here. This 7 room, 3 bedroom 2.5 bath, 2 car under home offers an open 1st level floor Plan with a large country kitchen, open to living room and dining room. Also off the kitchen is the three season room and deck to enjoy nature and watch the deer and the birds.  2nd floor offers Gracious sized Master bedroom with walk in closet and full bath, and 2 other good sized bedrooms. Moments from Rte 44 and minutes to Rte 495.    Our 1st open house Sunday March 4th has been cancelled due to power outage Value priced from $385 - $415.",Colonial,1,2,"Central Heat, Hot Water Baseboard, Oil",,HBB & MKG elem,nichols,MHS,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Laminate, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck, Deck - Composite, Patio, Gutters, Storage Shed, Screens;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil;",SF,Muttock Ln,7,7,http://media.mlspin.com/photo.aspx?mls=72288134
1089,72288135,CTG,349900,,2/27/2018,,,17,12,195 Turnpike Street,Canton,MA,02021,,4,2,890,88,9365,Alisa Coyle,Greater Boston Realty,(617) 469-4040,Schedule with ShowingTime or call 888-627-2775,COME SEE THIS LOVELY RANCH IN CONVENIENT LOCATION*****HARDWOOD FLOORS*****YOUNG KITCHEN W/CORIAN COUNTER TOPS*****YOUNG SIDING****THREE  FINISHED ROOMS IN BASEMENT HAS POTENTIAL FOR IN-LAW APT*****HIGH EFFICIENCY NAVIEN HEATING SYSTEM,Ranch,1,0,Gas,,,,,"Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Turnpike Street,195,195,http://media.mlspin.com/photo.aspx?mls=72288135
1090,72288142,CTG,309900,,3/1/2018,,,15,5,115 Oliver Street,Avon,MA,02322,,3,1,1396,62,15057,Corie Nagle,Conway - Scituate,(781) 545-4100,"Call List Agent, Accompanied Showings","**MULTIPLE OFFERS- Sellers have asked for highest and best by 6pm Tuesday, March 6th** Incredible value in a highly desirable family neighborhood convenient to Route 24, shops, and restaurants. Enjoy easy, one floor living in this meticulously maintained home. Perfect for first-time home buyers and down sizers alike, with nothing left to do but move in. The open floor plan features a bright updated kitchen with added counter space and storage. A sunny bay window frames the generous living room with enough space for the whole family. Relax on the freshly painted deck overlooking an expanded corner lot. Back inside, a finished basement perfect for playroom or home office completes this charming home. Brand 3 BEDROOM new septic.",Ranch,1,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Laminate;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Storage Shed;Insulation:Full;Electric:--;Interior Features:Cable Available;Hot Water:Electric;",SF,Oliver Street,115,115,http://media.mlspin.com/photo.aspx?mls=72288142
1091,72288146,CTG,349900,,3/1/2018,,,15,5,89 Storey Ave,Newburyport,MA,01950,,3,1,1126,148,7530,Bentley's,Bentley's,(978) 572-1200,Other (See Special Showing Instructions),"Presenting the ""GATEWAY TO NEWBURYPORT,"" an exclusive opportunity to own a piece of Newburyport. Are you tired of renting and looking to own a home? This sunny and bright 1870 classic New England farmhouse offers a perfect condo alternative at an affordable price with 3 bedrooms and lots of charm. You will adore the offerings, including a bright kitchen and lovely dining room with high ceilings and a built-in china cabinet. Relax with a good book in the bright sunroom or wind down in the living room. Are you also business minded and looking for the potential for a bigger opportunity? Plans are available for a potential commercial Professional office, with apartment/living space above for that extra income! With arguably one of the most visible locations in Newburyport, this is your chance! DUE TO INCLEMENT WEATHER, FIRST SHOWINGS AT OPEN HOUSE SUNDAY FROM 1-3","Antique, Farmhouse",1,1,"Forced Air, Oil",,Bresnahan,Nock/Molin,NHS,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Countertop Range, Refrigerator;Foundation:Concrete Block;Construction:--;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Storey Ave,89,89,http://media.mlspin.com/photo.aspx?mls=72288146
1092,72288147,CTG,379900,,3/1/2018,,,15,5,4 Lagoon Lane,Norton,MA,02766,,3,2,2200,19,9453,Carole McKeon,Success! Real Estate,(781) 848-9064,"Call List Agent, Lock Box","Beautiful 8 room 3 bedroom waterfront colonial  featuring spacious open floor plan.  Cabinet packed kitchen with breakfast area, huge living room and dining room with sliders out to an entertaining size deck overlooking the water.  Front to back master bedroom with water views and deck to enjoy the sunsets.  Finished walkout basement to patio surrounded by colorful plantings. Expansive yard with shed for all your outside projects.  This property is a must see.",Colonial,1,0,Gas,,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Patio, Storage Shed;Insulation:Full;Electric:--;Interior Features:French Doors;Hot Water:Natural Gas;",SF,Lagoon Lane,4,4,http://media.mlspin.com/photo.aspx?mls=72288147
1093,72288183,CTG,469900,,3/2/2018,,,14,12,521 Humphrey St,Swampscott,MA,01907,,3,2,1635,88,3654,Sarah MacBurnie Group,Keller Williams Realty,(978) 927-8700,Appointment Required,"HIGHEST & BEST offers due 3/12 by 6 pm for a response no later than 10 am Wed 3/14. Modern yet elegant updated Colonial conveniently located near the town center, library, beaches, parks, commuter rail / bus, and all that this sweet little town has to offer A short walk to Eisman's, Whales and Fishermans beaches, as well as newly renovated football field and playground. House is beautiful! First floor has fully renovated kitchen adorned with white cabinets, stainless steel appliances, and contemporary granite counters including breakfast bar overlooking the fenced rear yard. Refinished wood floors throughout. Living room is spacious with wood fireplace and formal dining room is generous with built in china cabinet. Lower level has amazing family room and beautiful tiled bath. Upstairs there are three good sized bedrooms with wood flooring and another full bathroom. No detail overlooked. Every space is fresh, light, airy and comfortable.",Colonial,1,1,"Steam, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Tankless;",SF,Humphrey St,521,521,http://media.mlspin.com/photo.aspx?mls=72288183
