,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1685,72067058,SLD,129900,127500,9/14/2016,2/24/2017,,135,135,171 Balboa Dr,Springfield,MA,01119,Sixteen Acres,3,1,1080,46,14436,Debra Colli,RE/MAX Hometown,(860) 265-7625,Call List Office,"Ranch style home.  Enclosed screen porch off remodeled kitchen,  freshly painted and hardwood flooring is refinished throughout.   Bathroom is remodeled.  Three spacious bedrooms.  Fenced yard with above ground pool.  Lovely landscaped property.",Ranch,1,0,"Forced Air, Gas",,,,,Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Screened;Insulation:Full;Electric:110 Volts;Interior Features:--;Hot Water:Natural Gas;,SF,Balboa Dr,171,171,http://media.mlspin.com/photo.aspx?mls=72067058
1686,72067866,SLD,319900,310000,9/15/2016,2/24/2017,,137,124,16 Highland St,Rockland,MA,02370,,4,2,1579,118,14593,Daniel Direnzo,"Realty Choice, Inc.",(781) 871-5633,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Magnificent Colonial recently modernized inside & out. Features large updated eat-in kitchen with granite counters & stainless steel appliances, mudroom/office/storage to rear workshop, formal dining room, huge living room with wood burning stove with access to screened rear porch, 1st floor laundry with full bath, hardwood flooring through-out level one, 2nd floor offers 4  bedrooms with wall-to wall carpet, ample closet space and updated full bath with ceramic tile. Enormous level fenced-in backyard, very private with two storage sheds. Everything has been recently updated including blown in insulation, roof, windows, boiler, oversized oil tank & burner. Exterior has been newly painted, interior paint is 2 years old.  Incredibly convenient location, close to commuter rail, shopping, schools, churches and transportation. This is a MUST SEE!",Colonial,,0,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Granite;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Enclosed, Storage Shed, Fenced Yard;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:--;",SF,Highland St,16,16,http://media.mlspin.com/photo.aspx?mls=72067866
1687,72068151,SLD,198000,195000,9/15/2016,2/24/2017,,120,120,11 Maple St,Paxton,MA,01612,,4,3,2548,169,11000,Preston Hall,RE/MAX Home Team,(781) 444-0050,"Lock Box, Go Direct, Appointment Required, Other (See Special Showing Instructions)","Priced to Sell!  This large [2000 square feet] antique colonial offers 4/5 bedrooms with a separate income generating in-law apartment [576 square feet] for a total of approximately 2600 SF.  Main house has large master bedroom with an abundance of closet space.  Kitchen was updated approx 12 years ago, dining room, formal living room and fire-placed family room  freshly painted, new carpet......lots of character remain and hardwood floors throughout lower level of this updated home.  The separate in-law apartment has its own entrance, full bath and kitchen and it has been freshly painted and a new laminate floor installed.  A great source of rental income as it has been rented previously for $650/month.  New roof, chimneys, and septic system, brand new boiler and oil tank. A fabulous opportunity to acquire a large home in a convenient location and who wouldn't want their mother-in-law to have her own space for an extended stay!",Colonial,1,0,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet, Wood Laminate;Appliances:Dishwasher;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:--;Insulation:Fiberglass, Unknown;Electric:200 Amps;Interior Features:--;Hot Water:Tankless;",SF,Maple St,11,11,http://media.mlspin.com/photo.aspx?mls=72068151
1688,72068597,SLD,289800,279000,9/16/2016,2/24/2017,,58,43,68 East Shore Rd,Holbrook,MA,02343,,3,1,1434,63,5000,Isaac M. Machado,Isaac M. Machado,(617) 921-8434,"Call List Agent, Lock Box, Appointment Required","Back on market due to buyer financing. Allow 24 hours for a response. Don’t miss out on this completely updated three bed Ranch style home! Boasting an updated eat in kitchen with NEW cabinets, NEW stainless steal appliances, NEW Quartz countertops. Newly refinished hardwood floors throughout the first floor and new carpet in fully finished basement that would be great for entertaining! Insulated windows, attic and doors keep energy costs down. Partial lake view with ample parking, fireplace and large shed in the back, this home is a must see!",Ranch,1,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Gutters, Storage Shed;Insulation:--;Electric:110 Volts, Circuit Breakers, 100 Amps;Interior Features:Walk-up Attic;Hot Water:Electric, Tank;",SF,East Shore Rd,68,68,http://media.mlspin.com/photo.aspx?mls=72068597
1689,72068727,SLD,499900,475000,9/16/2016,2/24/2017,,105,105,9 Stone Way,Wakefield,MA,01880,,3,2,1660,50,15042,Barbara Philbrick,Boardwalk Real Estate,(781) 944-7820,"Call List Agent, Accompanied Showings, Schedule with ShowingTime or call 888-627-2775","Bright & spacious one owner Split Entry property New first floor bath, full walkable attic, three season  porch with new pergo flooring. boiler and hotwater heater 3-4 years old. Cozy den with fireplace and office on lower level Large deck for barbecues This lovely home situated at the end of a  Culdesac with ample driveway parking  set on on a  quiet  private tree-lined  lot, next to undevelopable  wooded area abutting Breakheart Reservation with.expansion possibilities Convenient to major routes, high school, tennis courts and track,savings bank theatre,. See Amenities Sheet!",Split Entry,1,2,"Hot Water Baseboard, Oil",,Woodville,Galvin,WMHS,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood, Wood Laminate;Appliances:Range, Dishwasher, Disposal, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Enclosed;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil;",SF,Stone Way,9,9,http://media.mlspin.com/photo.aspx?mls=72068727
1690,72068895,SLD,795000,750000,9/16/2016,2/24/2017,,117,117,53 Clubhouse Lane,Wayland,MA,01778,,4,3.5,2294,54,50529,Joanne Berry,Coldwell Banker - The Hammond Group,(781) 893-4466,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Located on 1.16 acres in Wayland Hills, this substantially expanded 9 room Ranch-style home features a spacious family room, second Master bedroom with bath and outstanding sun room. The family room boasts a dramatic floor-to-ceiling fireplace with raised hearth, cathedral ceiling, 4 sky-lights, ceiling fan and sliders to a level yard. An extraordinary sun room provides space for seasonal enjoyment. .The generous-sized playroom in the basement has been newly carpeted. Amenities include a 3 car garage, central air conditioning, lawn sprinklers and security system. Conveniently located to major commuter routes.",Ranch,1,3,"Forced Air, Oil",,Loker,Wayland Middle,Wayland High,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Microwave, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:Clapboard, Wood;Exterior Features:Porch - Enclosed, Sprinkler System;Insulation:--;Electric:--;Interior Features:Security System;Hot Water:--;",SF,Clubhouse Lane,53,53,http://media.mlspin.com/photo.aspx?mls=72068895
1691,72068975,SLD,249500,243000,9/16/2016,2/24/2017,,125,105,1 Libra Lane,Townsend,MA,01469,,3,1.5,2086,36,24999,Oliver Shamberger,Janet Cramb & Company Real Estate,(978) 433-2600,"Lock Box, Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","With a few updates and personal touches to make this your own ,  better than New Home over 2000sqft under $250,000  on a Large Corner Lot in  one of Timberlee Park's Most desirable Cul De Sac's  - Come Celebrate the New Years in your "" Sun filled""  Custom Contemporary Open Concept Home Gives You Over 2000 sqft of Living Space Perfect for the Sprawling Household. Front to Back 32X15 - Cozy  up to your  Wood Burning Fireplace, Cathedral Ceilings and Skylights. Half Bath and Laundry located on First Floor.12x14 Dining room with full closet, cathedral ceilings, and sky lights First Floor Master Bedroom  option you Desire. Full front to back bedroom , Full Bath and Den option on the second Floor. Don't Miss Out",Contemporary,1,0,"Central Heat, Forced Air, Gas",,Spaulding,Squannacook,NMRS,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Wood Laminate;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood, Patio, Pool - Inground, Storage Shed;Insulation:--;Electric:--;Interior Features:Cable Available, Finish - Sheetrock;Hot Water:Natural Gas;",SF,Libra Lane,1,1,http://media.mlspin.com/photo.aspx?mls=72068975
1692,72069665,SLD,379000,379000,9/19/2016,2/24/2017,,125,110,59 Bridle Road,Billerica,MA,01821,,3,1.5,1545,63,10599,Kevin M. Gettings,Keller Williams Realty,(603) 912-5470,Schedule with ShowingTime or call 888-627-2775,"Custom Cape Style Home Beautifully Situated On A Nice Corner Lot.   This Home Is Located In The Heart Of Billerica And Just A Few Short Minutes To All Major Routes, Shopping, Restaurants And Any Convenience You Can Imagine!  Equipped With Beautiful Hardwood Flooring, A Bright And Cheery Updated Kitchen With Gorgeous Cabinetry, Granite Counters And Center Island That Flows Quite Nicely Into The Sun Filled Dining Area That Leads To The Brand New Composite Deck Which Overlooks The Fenced Yard And Picturesque Water Views Of The Concord River.  Spacious Living Room,  Den And A Bedroom Finish Up The First Floor.  Upstairs You'll Find 2 Spacious Bedrooms With Lots Of Storage - You'll Love The Bright Master Bedroom With Brick Elements, Vaulted Ceiling And A Balcony Overlooking The Concord River.",Cape,1,0,"Hot Water Radiators, Steam, Gas",,Dutile,Marshall Middle,Billerica Memor,"Basement:Yes;Fireplaces:0;Roof:--;Floor:Hardwood;Appliances:Dishwasher;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck - Composite, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available, Whole House Fan;Hot Water:Natural Gas;",SF,Bridle Road,59,59,http://media.mlspin.com/photo.aspx?mls=72069665
1693,72070632,SLD,479900,472000,9/21/2016,2/24/2017,,102,91,38 Middlesex St,Chelmsford,MA,01863,,4,1.5,3020,124,14250,The Rogers / Melo Team,LAER Realty Partners,(978) 251-8221,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","If you appreciate the  historical charm of yester  year , desire  gracious space , and want a convenient location then this is a home not to miss!  Beautiful floors, fireplaced living room with a stunning mantel. First floor offers a home office or den and a mud room if you want to expand the half bath to a full.  Second floor has good sized bedrooms.  Sweet addition drenched in sunshine that could be used for a study, art room ,or  hobby room . Huge walk up attic . Plenty of parking  plus a 2 car detached garage. New boiler. Currently  used as a single family home however it is zoned commercial if you want a home business, nail or spa salon, attorneys office ,or check with town hall what they would allow.  At one time it was used as an Art Gallery/ Gift Shoppe as well as the residence to the business owner.  Enjoy the fall relaxing on one of your 3 porches. Book your appointment today !",Queen Anne,1,2,"Hot Water Radiators, Gas",,Harrington,Parker,CHS,"Basement:Yes;Fireplaces:1;Roof:Slate;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Microwave, Refrigerator, Washer, Dryer;Foundation:Granite;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Porch - Screened, Patio, Cabana;Insulation:--;Electric:--;Interior Features:French Doors;Hot Water:Natural Gas, Tank;",SF,Middlesex St,38,38,http://media.mlspin.com/photo.aspx?mls=72070632
1694,72072366,SLD,1649000,1575000,9/23/2016,2/24/2017,,112,85,122 Lexington Rd,Lincoln,MA,01773,,5,4.5,3950,2,62290,Lois Krasilovsky,homesbylois,(508) 878-1232,"Call List Agent, Appointment Required","""Apple Meadow Farm"" - NEW architect-designed, energy efficient home. Final home in 4 lot subdivision w/ stone wall & bucolic meadow perfect for outdoor recreation. Bright sun-filled interior. 4-5 bedrms, 4.5 baths. Detailed moldings & hardwood flrs thruout. Impressive 12 ft ceilings in Kitchen, FR & DR. Gorgeous custom white Kitchen complete w/ lrg center island, high-end SS appliances & sunny breakfast area. Elegant Dining Room. Spectacular Family Room boasts wood-burning fireplace & walls of windows overlooking meadow. 1st flr Guest Suite/Office w/ adjacent full bath. Master Suite w/ tray ceiling, gas fireplace & walk-in California Closet. Marble master bath w/ soaking tub, oversized walk-in shower & custom double vanity. All bedrms have direct access to a full bath. Mudroom w/ built-in beadboard bench. Partially covered deck looks out over large back yard. Columned side porch, beautiful landscaping, fabulous commuter location. Welcome home!",Colonial,,2,Forced Air,,Lincoln,Lincoln,Lincoln-Sudbury,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator, Freezer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Fiber Cement Siding;Exterior Features:Porch, Deck, Professional Landscaping, Sprinkler System, Stone Wall;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Propane Gas, Tank;",SF,Lexington Rd,122,122,http://media.mlspin.com/photo.aspx?mls=72072366
1695,72072653,SLD,589000,599000,9/24/2016,2/24/2017,,126,117,104 Wenham St,Danvers,MA,01923,,3,2.5,2286,32,31990,Glenn Thibodeau,Century 21 North Shore,(978) 225-3311,"Call List Agent, Accompanied Showings, Appointment Required","Very deceiving from the outside, This truly unique home allows for paradise year round - striking custom gunite indoor pool has sierra stone patio and spill over spa all surrounded by walls of glass. Set up on a knoll with over 1/2 acre of natural woodlands there is privacy and tranquil views from almost every room. Beautiful wood floors through out main living level, open concept kitchen-dining room. The 25ft formal living room has large picture window and brick fireplace. Four season sunroom w/beamed cathedral ceiling, custom steam shower bathroom, updated kitchen, central A/C and underground irrigation system. Spacious 26ft lower level family room has floor to ceiling brick fireplace and 1/2 bath which lead to the indoor pool. The 29x23ft 1 car garage w/workshop easily converts back to a traditional 2 car garage.",Ranch,1,1,"Hot Water Baseboard, Oil",,Thorpe,Holten Richmond,Danvers High,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Pool - Inground Heated, Gutters, Professional Landscaping, Sprinkler System, Screens;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Indoor Pool;Hot Water:Oil, Tank;",SF,Wenham St,104,104,http://media.mlspin.com/photo.aspx?mls=72072653
