0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1663,72276780,CTG,850000,,02/01/2018,,,18,6,84-86 Beacon St,Arlington,MA,2474,,4,2,2138,93,4710,Dan Gorfinkle,RE/MAX Unlimited,(617) 566-0300,Call List Agent,"Pristine two-family located in one of Arlington's hottest neighborhoods with views of Mystic River! This multi-family home has been masterfully cared for over the years, and includes newer roof, boiler and furnace. Both units are sun-filled all day long and feature spectacular hardwood floors, ornate molding and eat-in kitchens. Upper unit exudes even more charm with its gorgeous exposed beams and brick, along with a warm and welcoming three-season porch. This is a very unique opportunity and has huge potential to add two more bedrooms and a bath in large attic. An ideal location for the activity-seeker with Mystic Lake and River just steps away, perfect for kayaking/jogging/biking. Minuteman Bike Trail is just down the street too, along with all of the fantastic shops that Arlington Center has to offer. This is a true East Arlington gem!",,,2,,,Thompson,Ottoson,Arlington,,MF,Beacon St,8486,84-86,http://media.mlspin.com/photo.aspx?mls=72276780
1664,72276782,CTG,349900,,02/01/2018,,,18,6,11 Center St,Methuen,MA,1844,,6,2,1656,118,2164,Jose Martinez,RE/MAX Insight,(978) 620-4600,Schedule with ShowingTime or call 888-627-2775,"Solid and well maintained Two family home in Methuen! Both units have lead compliance certificates, the second unit is Townhouse style with new flooring, updated bathroom, kitchen, new stainless steel appliances. Additional features include; Updated electrical, young roof, newer heating systems and hot water tanks, driveway, sewer line, separate utilities. Schedule your showings today!!",,,0,,,,,,,MF,Center St,11,11,http://media.mlspin.com/photo.aspx?mls=72276782
1665,72276839,ACT,289900,,02/01/2018,,,18,,215 Coffin Ave,New Bedford,MA,2746,North,9,3,3072,117,7024,Jose Castelo,ERA Jose S. Castelo Real Estate Inc.,(508) 995-6291,"Call List Agent, Accompanied Showings, Appointment Required","New Bedford North: 3 family with 3 bedroom units recently remodeled with recent roof, insulated windows, new sheetrock (walls & ceiling), modern kitchens and baths, off street and large fenced in yard! (510)",,,0,,,Lincoln ES,Keith MS,NBHS,,MF,Coffin Ave,215,215,http://media.mlspin.com/photo.aspx?mls=72276839
1666,72276856,ACT,599999,,02/01/2018,,,18,,360 Cummins Highway,Boston,MA,2131,,3,4,1430,108,10000,Samantha  Edwards,Cameron Real Estate Group,(781) 486-3180,"Call List Agent, Appointment Required","RARE opportunity to own a two family home with large lot. This 3 bedroom home offers a one bedroom unit with hardwood floors and lots of sunshine. The second unit offers two bedrooms with a two level layout. Off street parking lot. *Developers welcome*  Sold ""AS IS"", Seller makes no representation and Buyer to do due diligence. This property needs updates but is worth all the effort with potential for expansion on the lot. **OPEN HOUSE** - Saturday, February 10th 12:00 pm - 2:00 pm and Sunday, February 11th 12:00 pm - 2:00 pm. Bring your best and final offers, this won't last long!",,,0,,,,,,,MF,Cummins Highway,360,360,http://media.mlspin.com/photo.aspx?mls=72276856
1667,72276890,ACT,2500000,,02/01/2018,,,18,,1712 Beacon St,Brookline,MA,2445,,3,4,4664,118,3206,Frederick T. Scopa,Bostonia Realty,(617) 557-6060,"Call List Office, Accompanied Showings, Appointment Required","Unique opportunity to own mixed use property in a highly desirable area of Brookline..steps from public transportation. Centrally located near Boston College, Boston University and many other educational and cultural institutions. Restaurants, shopping, and banking are within walking distances. First Showings on Saturday 2/10 from 11-2 by appointment only.",,,1,,,,,,,MF,Beacon St,1712,1712,http://media.mlspin.com/photo.aspx?mls=72276890
1668,72276897,ACT,459900,,02/01/2018,,,18,,354 Merrimack St,Methuen,MA,1844,East Methuen,5,2,2604,108,11845,Michelle Landry,Keller Williams Realty,(978) 475-2111,Call List Agent,"Beautiful and updated!!!  Offered for the first time in 100 yrs is this truly special well maintained 2 family home zoned Neighborhood Business sitting on a fabulous corner lot in the heart of the Valley, directly on route #110.  The front steps are literally the city bus stop for easy commuting to the ""T"" and beyond, or park in the commercial sized garage currently used as a ManTown and car storage as it has wood stove and cable (if your business is not a mechanic!) Florists, stylists, dog groomers, have your company on first floor and live upstairs or collect rent in the beautiful 2nd story apartment while using the garage for storage, etc. Both units have newly finished hardwood floors and are modern and move in ready. 1st floor features new kitchen & bathroom, central vac and 2 wall AC's.  2nd floor owner's unit updated 5 yrs ago including granite & stainless kitchen. Enclosed porches, large fenced yard w/ patio, deck and enclosed courtyard for grilling with fire pit & storage shed",,,2,,,Timony Grammar,Timony Grammar,Methuen High,,MF,Merrimack St,354,354,http://media.mlspin.com/photo.aspx?mls=72276897
1669,72276923,ACT,349900,,02/01/2018,,,18,,1454 Broadway,Haverhill,MA,1832,,6,1.5,3100,100,4500,Patricia Burke,Berkshire Hathaway Home Services Verani Realty,(603) 893-7999,"Call List Agent, Appointment Required","Great opportunity to own a live and work space on MA. and NH. border. Well maintained building with a well established commercial unit on the first floor but could easily be converted back to residential. Finished walk up attic space offers room for expansion or valuable storage space with existing laundry room. This building has many recent updates including new Natural Gas heating systems ,updated electrical, hot water tanks and newer windows and roof. Septic system was installed and sized to accommodate expansion. Don't miss this chance to purchase this high profile location with huge traffic count!",,,0,,,,,,,MF,Broadway,1454,1454,http://media.mlspin.com/photo.aspx?mls=72276923
1670,72276929,ACT,380000,,02/01/2018,,,18,,100-102 Andover St,Lawrence,MA,1843,South Lawrence,6,3,2841,108,3920,Aramis Lopez,"Coco,Early & Associates Star Division LLC",(978) 687-8600,Schedule with ShowingTime or call 888-627-2775,"Don't miss out on this well maintained 3-family dwelling in the South Lawrence area with easy access to major highways (93 & 495) (Rte 28). Property features 5/2/1 in each floor, with hardwood floors, modern kitchen and baths, young roof, newer windows, and off street parking for 4 cars. All units are currently rented with long term tenants. 1st GROUP SHOWING on FEB.17, 2018 from 12:00PM - 2:00PM  IT IS A MUST SEE!!!!!  For more information please contact listing agent.",,,0,,,Breen School,S.L.E School,Lawrence High,,MF,Andover St,100102,100-102,http://media.mlspin.com/photo.aspx?mls=72276929
1671,72276961,ACT,875000,,02/01/2018,,,18,,28 Dana St,Somerville,MA,2145,,4,2,2548,108,2860,Anna Mean,L & A Realty,(781) 591-2256,"Call List Agent, Lock Box","Attention Investors/Contractors.....2 family with lots of potentials for either condo conversion or renovate it & keep it as a rental property!  The house is located close to 93 and convenient to public transportation, minutes to Sullivan Square and the upcoming Greenline Train Station.  The house offers nice layouts with natural woodwork, hardwood floors, spacious rooms, porch/deck, fenced yard and driveway for parking.     Easy to show!",,,0,,,,,,,MF,Dana St,28,28,http://media.mlspin.com/photo.aspx?mls=72276961
1672,72276965,ACT,199987,,02/01/2018,,,18,,60 E Bay Path Ter,Springfield,MA,1109,Pine Pt Bstn Rd,5,2,2016,118,8425,Team 413,"Hampden Realty Center, LLC",(413) 507-2988,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","HIGHEST & BEST DUE 2/6/18 @ 6PM- It's Got Style! Completely remodeled this eye-catching 2 Family is second to none! Perfect for the live in owner or the savvy investor. Full of sophisticated updates & classic charm, this incredible home showcases a fantastic flowing floor plan, new carpets throughout, beautiful kitchen w/ new custom cabinets, granite counter tops, tile back splash & stainless steel appliances. Entertaining friends and family is a breeze in your stylish new home. You simply MUST see it. The spa inspired bathrooms boast custom tile work and offer a chance to escape and relax in tranquility. This amazing home offers so many quality features; brand new kitchens, all new vinyl windows, fully de-leaded units, new electric, all new plumbing, 2 new heating systems, new water heaters, new flooring throughout and fresh paint.  Nothing left to do but to move in and enjoy this great home.",,,0,,,,,,,MF,E Bay Path Ter,60,60,http://media.mlspin.com/photo.aspx?mls=72276965
1673,72277010,CTG,395000,,1/28/2018,,,22,8,80-82 Elm St,Lowell,MA,1852,Downtown,9,3,3417,118,2243,Kevin Johnson,Century 21 Commonwealth,(617) 969-2121,Schedule with ShowingTime or call 888-627-2775,See Firm Remarks,,,0,,,,,,,MF,Elm St,8082,80-82,http://media.mlspin.com/photo.aspx?mls=72277010
1674,72277018,CTG,429900,,02/01/2018,,,18,14,60-62 Rockaway St,Lynn,MA,1902,,5,3,2490,118,3817,Richard Powers,Century 21 Hughes,(781) 599-1776,"Accompanied Showings, Appointment Required","Don't wait 3 Family plus store front,  Lead Paint certificate, 4 rooms 2 bed rooms first and second floor, Third floor 2 large rooms,  Property to be delivered vacant , Vinyl Siding, 1st and second Floor separate utilities Store and Third floor share heat.",,,0,,,,,,,MF,Rockaway St,6062,60-62,http://media.mlspin.com/photo.aspx?mls=72277018
1675,72277023,ACT,359900,,02/02/2018,,,17,,17 Stanley Ave,Taunton,MA,2780,,8,2,2535,118,9148,Gertrude Deas,The New England Real Estate Resource Group,(508) 586-7368,"Call List Office, Call List Agent, Lock Box, Go Direct, Sign",Yes just about everything has been thought of on this one. This property has been intensely upgraded and will run efficiently starting with the Navien heating systems for both floors. The heat and hot water systems are state of the art for today. The stainless steel appliances refrigerators stoves and dishwasher microwave set up in each unit will allow for efficiency and low cost electric per unit. The property has been insulated along with new windows. With new kitchens and baths to complement the stylish granite counters will always tell you ... You are home! Lead Certificates will accompany the sale of this property as well. Located in walking distance and central to many amenities this could be a dream come true. OPEN HOUSE 2/17/2018 230-330 pm,,,0,,,,,,,MF,Stanley Ave,17,17,http://media.mlspin.com/photo.aspx?mls=72277023
1676,72277040,ACT,124900,,02/02/2018,,,17,,3182-3184 High St,Palmer,MA,1069,,5,2.5,2520,128,9830,John Oliveri,Property Works CT,(660) 559-1595,Lock Box,"Large 2 family style home with a total of 5 bedrooms, 2.1 bathrooms and 2,520 square feet of living space. Front enclosed porch. Shed in the side yard. Located close to amenities and highway access.",,,0,,,,,,,MF,High St,31823184,3182-3184,http://media.mlspin.com/photo.aspx?mls=72277040
1677,72277051,ACT,429900,,02/02/2018,,,17,,0 Shawmut Avenue,New Bedford,MA,2745,,6,3,3000,0,2178,Derek Frakes,Frakes Realty,(508) 717-2752,Call List Agent,"Looking for the most attractive duplex/multi unit in the City look no further!  This duplex features the highest in energy rated products/construction material to modern day code.  Each side consist of approximately 1500 sq feet of living space, 1/2 acre of land along with  3 bedroom and 1.5 bath and full walk out basement for future growth if needed.  Kitchens are open to the living rooms which makes each unit great for entertaining with vinyl decking ass well for peaceful summer enjoyment outside.****PORCHES AND DECKS TO BE BUILT (missing in photos) and landscaping to be completed in the spring!",,,0,,,,Normandon,,,MF,Shawmut Avenue,0,0,http://media.mlspin.com/photo.aspx?mls=72277051
1678,72277076,ACT,1695000,,02/02/2018,,,17,,17 Wallace St,Somerville,MA,2144,Davis Square,5,2,3339,118,2889,Catherine Luther,Channing Real Estate,(617) 864-5400,"Call List Agent, Accompanied Showings, Appointment Required","A picture-perfect Mansard 2-family with off-street parking, set on a tree-lined residential street literally in the heart of Davis Sq and steps to the Red Line T. Thanks to a wealth of meticulously refreshed period detail like gracefully high ceilings & substantial windows that fill the home with natural light, rich molding & woodwork, and beautiful wood floors with intricate inlay, the vibe is fresh, clean & welcoming. Move in to this modern, comfortable home right away to owner-occupy & benefit from excellent rental income. Or add to your portfolio as a highly appealing & valuable turn-key investment property. The classic Philadelphia-style layout -- with a 2-BR, 1-bath apartment on the 1st & 2nd floors, and a 2nd/3rd floor duplex with 3 BRs & 1 bath -- can be easily reimagined as a luxurious and stately single-family residence. A full basement with substantial ceiling height offers added opportunities. And a private back yard w/ deck & garden make for a green city oasis.",,,0,,,,,,,MF,Wallace St,17,17,http://media.mlspin.com/photo.aspx?mls=72277076
1679,72277084,ACT,269900,,02/02/2018,,,17,,27 Jouvette St,New Bedford,MA,2744,South,9,3,3141,108,2250,Luis Amado,ERA Jose S. Castelo Real Estate Inc.,(508) 995-6291,"Call List Agent, Accompanied Showings, Appointment Required","New Bedford South: 3 Family with 3 bedroom units in great condition, central heat on the first level and gas space heaters on 2nd and 3rd levels, recent roof, vinyl siding, and driveway! (512)",,,0,,,,,,,MF,Jouvette St,27,27,http://media.mlspin.com/photo.aspx?mls=72277084
1680,72277111,CTG,479900,,02/01/2018,,,18,5,156-158 Emmett St,Lawrence,MA,1843,,9,3,4599,118,4744,Team Martinez,RE/MAX Insight,(978) 620-4600,Schedule with ShowingTime or call 888-627-2775,"Open house 2/6/2018 from 5:30-6:30 pm. Extra large and well maintained three family home in South Lawrence in good condition, perfect for the first time home buyer or investor! Featuring 6 Rooms 3 Bedrooms each unit. hardwood flooring, newer windows, newer rubber roof, separate utilities, and much more. Contact us for more details or to schedule a private showing!!! Highest and Best Offer if any by 2/7/2018 by 3pm.",,,2,,,Wetherbee,Wetherbee,,,MF,Emmett St,156158,156-158,http://media.mlspin.com/photo.aspx?mls=72277111
